(-0.29, -0.47, -0.05)
(-0.29, -0.46, -0.06)
(-0.29, -0.46, -0.06)
(-0.29, -0.46, -0.07)
(-0.29, -0.46, -0.07)
(-0.29, -0.46, -0.07)
(-0.29, -0.46, -0.08)
(-0.29, -0.46, -0.08)
(-0.29, -0.46, -0.08)
(-0.29, -0.45, -0.09)
(-0.29, -0.45, -0.09)
(-0.29, -0.45, -0.09)
(-0.29, -0.45, -0.10)
(-0.29, -0.45, -0.10)
(-0.28, -0.45, -0.10)
(-0.28, -0.45, -0.11)
(-0.28, -0.44, -0.11)
(-0.28, -0.44, -0.12)
(-0.28, -0.44, -0.12)
(-0.28, -0.44, -0.12)
(-0.28, -0.44, -0.13)
(-0.28, -0.44, -0.13)
(-0.28, -0.43, -0.13)
(-0.28, -0.43, -0.14)
(-0.28, -0.43, -0.14)
(-0.28, -0.43, -0.14)
(-0.28, -0.43, -0.15)
(-0.28, -0.43, -0.15)
(-0.28, -0.42, -0.15)
(-0.28, -0.42, -0.16)
(-0.28, -0.42, -0.16)
(-0.28, -0.42, -0.16)
(-0.28, -0.42, -0.17)
(-0.28, -0.42, -0.17)
(-0.28, -0.41, -0.17)
(-0.28, -0.41, -0.18)
(-0.28, -0.41, -0.18)
(-0.28, -0.41, -0.18)
(-0.28, -0.41, -0.19)
(-0.28, -0.41, -0.19)
(-0.27, -0.40, -0.19)
(-0.27, -0.40, -0.20)
(-0.27, -0.40, -0.20)
(-0.27, -0.40, -0.20)
(-0.27, -0.40, -0.20)
(-0.27, -0.39, -0.21)
(-0.27, -0.39, -0.21)
(-0.27, -0.39, -0.21)
(-0.27, -0.39, -0.22)
(-0.27, -0.39, -0.22)
(-0.27, -0.38, -0.22)
(-0.27, -0.38, -0.22)
(-0.27, -0.38, -0.23)
(-0.27, -0.38, -0.23)
(-0.27, -0.38, -0.23)
(-0.27, -0.37, -0.23)
(-0.27, -0.37, -0.24)
(-0.27, -0.37, -0.24)
(-0.27, -0.37, -0.24)
(-0.27, -0.36, -0.24)
(-0.27, -0.36, -0.25)
(-0.27, -0.36, -0.25)
(-0.27, -0.36, -0.25)
(-0.27, -0.36, -0.25)
(-0.27, -0.35, -0.25)
(-0.27, -0.35, -0.26)
(-0.27, -0.35, -0.26)
(-0.27, -0.35, -0.26)
(-0.27, -0.34, -0.26)
(-0.27, -0.34, -0.26)
(-0.27, -0.34, -0.27)
(-0.27, -0.34, -0.27)
(-0.27, -0.34, -0.27)
(-0.27, -0.33, -0.27)
(-0.27, -0.33, -0.27)
(-0.27, -0.33, -0.27)
(-0.27, -0.33, -0.28)
(-0.27, -0.32, -0.28)
(-0.27, -0.32, -0.28)
(-0.26, -0.32, -0.28)
(-0.26, -0.32, -0.28)
(-0.26, -0.31, -0.28)
(-0.26, -0.31, -0.28)
(-0.26, -0.31, -0.28)
(-0.26, -0.31, -0.28)
(-0.26, -0.30, -0.29)
(-0.26, -0.30, -0.29)
(-0.26, -0.30, -0.29)
(-0.26, -0.30, -0.29)
(-0.26, -0.29, -0.29)
(-0.26, -0.29, -0.29)
(-0.26, -0.29, -0.29)
(-0.26, -0.29, -0.29)
(-0.26, -0.29, -0.29)
(-0.26, -0.28, -0.29)
(-0.26, -0.28, -0.29)
(-0.26, -0.28, -0.29)
(-0.26, -0.28, -0.29)
(-0.26, -0.27, -0.29)
(-0.26, -0.27, -0.29)
(-0.26, -0.27, -0.29)
(-0.26, -0.27, -0.29)
(-0.26, -0.26, -0.29)
(-0.26, -0.26, -0.29)
(-0.26, -0.26, -0.29)
(-0.26, -0.26, -0.29)
(-0.26, -0.25, -0.29)
(-0.26, -0.25, -0.29)
(-0.26, -0.25, -0.29)
(-0.26, -0.24, -0.29)
(-0.26, -0.24, -0.28)
(-0.26, -0.24, -0.28)
(-0.26, -0.24, -0.28)
(-0.26, -0.23, -0.28)
(-0.26, -0.23, -0.28)
(-0.26, -0.23, -0.28)
(-0.26, -0.23, -0.28)
(-0.26, -0.22, -0.28)
(-0.26, -0.22, -0.28)
(-0.26, -0.22, -0.27)
(-0.26, -0.22, -0.27)
(-0.26, -0.21, -0.27)
(-0.26, -0.21, -0.27)
(-0.26, -0.21, -0.27)
(-0.26, -0.21, -0.27)
(-0.26, -0.20, -0.26)
(-0.26, -0.20, -0.26)
(-0.26, -0.20, -0.26)
(-0.26, -0.20, -0.26)
(-0.26, -0.19, -0.26)
(-0.26, -0.19, -0.25)
(-0.26, -0.19, -0.25)
(-0.26, -0.19, -0.25)
(-0.26, -0.18, -0.25)
(-0.26, -0.18, -0.24)
(-0.26, -0.18, -0.24)
(-0.26, -0.18, -0.24)
(-0.26, -0.17, -0.24)
(-0.26, -0.17, -0.23)
(-0.26, -0.17, -0.23)
(-0.26, -0.16, -0.23)
(-0.26, -0.16, -0.23)
(-0.26, -0.16, -0.22)
(-0.26, -0.16, -0.22)
(-0.26, -0.15, -0.22)
(-0.26, -0.15, -0.21)
(-0.26, -0.15, -0.21)
(-0.26, -0.15, -0.21)
(-0.26, -0.14, -0.20)
(-0.26, -0.14, -0.20)
(-0.26, -0.14, -0.20)
(-0.26, -0.14, -0.19)
(-0.26, -0.13, -0.19)
(-0.26, -0.13, -0.19)
(-0.26, -0.13, -0.18)
(-0.26, -0.13, -0.18)
(-0.26, -0.12, -0.18)
(-0.26, -0.12, -0.17)
(-0.26, -0.12, -0.17)
(-0.26, -0.12, -0.17)
(-0.26, -0.11, -0.16)
(-0.26, -0.11, -0.16)
(-0.26, -0.11, -0.16)
(-0.26, -0.11, -0.15)
(-0.26, -0.10, -0.15)
(-0.26, -0.10, -0.14)
(-0.26, -0.10, -0.14)
(-0.26, -0.10, -0.14)
(-0.26, -0.09, -0.13)
(-0.26, -0.09, -0.13)
(-0.26, -0.09, -0.12)
(-0.26, -0.08, -0.12)
(-0.26, -0.08, -0.12)
(-0.26, -0.08, -0.11)
(-0.26, -0.08, -0.11)
(-0.26, -0.07, -0.11)
(-0.26, -0.07, -0.10)
